http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature 6.1110745467724255E-9 1.3819366263238822E-4 0.0038364667985613817 5.205161840658663E-6 0.026719355036906072 0.01754594624892363 0.014113939624697248 5.4207514335735106E-5 0.007446975300994259 0.024902872403970423 3.2789606952752225E-5 0.0033606685643068 1.4090053344218567E-4 0.8998038351606721 1.5642104017186086E-8 9.781653711387467E-5 1.5873282404832373E-8 1.5145790121233845E-8 0.0018007708398838286 4.2325154246504405E-9
http://data.ordnancesurvey.co.uk/ontology/postcode/ 7.87857536800529E-5 1.4581697655896014E-4 1.2186497085639227E-8 0.0015381359636137382 0.8524240899866613 9.543978918711663E-9 0.024621183032175222 0.0011782229397090847 0.04918497266394167 7.174238643960928E-4 1.136690481875516E-8 0.0026029124822103643 1.687661070028998E-4 0.06150510144976621 9.021108680687435E-5 3.5917454163347524E-4 2.081689269481789E-8 1.986282860033871E-8 0.0031739625717143527 0.0022111668030275005
http://data.ign.fr/def/ignf 3.0740373169480455E-7 2.7646505485751047E-7 0.09683810649612805 5.279627085257467E-7 0.16446393940294235 0.02049405512021003 1.4954855556297154E-7 3.1109161583628346E-7 9.225619369310402E-8 2.303853782680369E-7 4.3599811991532725E-7 2.1089843186394927E-7 2.0666279586752477E-7 0.7181980729017887 7.868405318309987E-7 1.5773581362090706E-7 7.984694357996458E-7 7.618745880284831E-7 3.595788957418704E-7 2.129070797672627E-7 
http://www.geonames.org/ontology 0.011029783997754495 0.04754977848409159 5.296277409468066E-8 5.982086529463693E-8 3.981459949103788E-8 0.021463583069056043 0.019379259475787784 3.5248265350403495E-8 0.779300045542098 2.610383736705549E-8 0.0010845207522966944 0.05132616549373946 0.05749129355395976 0.004426175694099758 8.915304187762965E-8 1.787227148126521E-8 0.006948921771609969 8.632427322210454E-8 4.074212124760277E-8 2.412345708013362E-8
http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl 4.265126088866724E-7 0.01296219414973224 0.08946689736876277 7.325309649518346E-7 4.875460567260558E-7 5.079191693729763E-7 2.074937224630787E-7 4.316294273383612E-7 1.280024469483856E-7 3.196521662007659E-7 0.18123503687777548 2.926146663492875E-7 7.001117723407463E-5 2.545972637411184E-7 0.07774873888086173 2.188532748493373E-7 1.1078501887455524E-6 1.0570760361071409E-6 0.6385106538660416 2.9540159952297946E-7
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata 2.0731782257718106E-4 3.8863418588205563E-4 1.0845689993647574E-8 0.0016081401391961367 0.029601892947991502 0.0033756808143240473 0.07163793901599481 0.03663877331208702 0.09000162275981873 0.005827513178242596 4.174298436059735E-5 0.044291264258004025 0.0035416447682958016 0.7113890589890338 3.84637590186645E-5 2.5004583872293866E-4 3.35211713673533E-5 3.607569560026627E-5 7.31020691819194E-4 3.5963682197325073E-4
http://purl.org/ontology/places 1.579944842207228E-7 1.4209311483125552E-7 0.003933229941210988 2.713538816246944E-7 1.806033072910817E-7 6.9881324807763025E-6 7.68625897020142E-8 1.5988992429747927E-7 3.014581599615913E-6 1.184098150363147E-7 0.0393270882020142 1.0839422404405116E-7 0.011515172552907767 9.43113111562746E-8 0.01068886603384264 8.107054647245994E-8 4.103846299446494E-7 3.9157619171631794E-7 0.9345233381853286 1.0942659696846344E-7
http://www.w3.org/2003/01/geo/wgs84_pos 2.9895586665238473E-8 2.688674259689315E-8 2.72799050207196E-4 5.1345358827380376E-8 3.417360961542379E-8 1.1040063612639456E-4 1.4543876155455303E-8 3.025424028129933E-8 8.97208702949468E-9 2.240540804252134E-8 4.240163093644709E-8 2.0510266133044956E-8 2.0098342626731667E-8 0.9996161995430067 7.652171032988643E-8 1.534010228280983E-8 7.765264294576495E-8 7.409372569706293E-8 3.4969718751867456E-8 2.0705610890710666E-8
http://data.ign.fr/def/geofla 4.356742724089113E-6 3.918257952090156E-6 0.9100034089905396 7.482660266608612E-6 4.980187434186675E-6 5.188294787737629E-6 9.460166969619943E-5 4.40901002192603E-6 1.3075199133354567E-6 3.2651842414922515E-6 6.1792731863890365E-6 2.9890014785418882E-6 0.005277581766976295 2.600661160457841E-6 1.1151659555898135E-5 2.235543318008387E-6 0.08454543207673244 1.0797824573440547E-5 5.096205986577712E-6 3.0174694548080515E-6
http://data.ordnancesurvey.co.uk/ontology/admingeo/ 1.0266470057678139E-4 1.8977154345384923E-4 1.460489931064727E-8 6.118936401393093E-4 0.7510258260235942 5.041104549921488E-4 0.023330401378707073 6.788272636323935E-4 0.037497989686821415 0.0029747122653982078 5.7950258311778155E-5 0.0010122747967944176 1.6069746430205108E-4 0.17626693482780656 1.3602331440655841E-5 4.6863140589316517E-4 2.494799117677849E-8 2.380459369858168E-8 0.0037775149639714097 0.0013261336366805715
http://purl.org/ctic/infraestructuras/localizacion 0.007451687651396022 0.9844188115017911 1.0728119925517505E-6 1.5324091905428658E-4 8.064830542348842E-7 0.007460174438547962 5.600882686604674E-5 7.139875588268543E-7 2.1173754343884906E-7 5.287583639205616E-7 4.183687515654185E-4 4.840337986035506E-7 4.7431257420784805E-7 4.211466302088302E-7 1.8058807178001592E-6 3.620200698884402E-7 1.8325702598313265E-6 1.748581284572272E-6 3.0756943076847126E-5 4.886438540985345E-7
